Day fraction since midnight on 10/24/2019	water pump control ()	coag pump control ()	clay pump control ()	waste pump control ()
0.88184429	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88184427	-0.00000000	0.00000000	NaN	NaN
0.88190216	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88190214	-0.00000000	0.00000000	NaN	NaN
0.88196003	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88196001	-0.00000000	0.00000000	NaN	NaN
0.88201790	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88201788	-0.00000000	0.00000000	NaN	NaN
0.88207577	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88207576	-0.00000000	0.00000000	NaN	NaN
0.88213365	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88213363	-0.00000000	0.00000000	NaN	NaN
0.88219152	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88219150	-0.00000000	0.00000000	NaN	NaN
0.88224939	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88224937	-0.00000000	0.00000000	NaN	NaN
0.88230726	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88230724	-0.00000000	0.00000000	NaN	NaN
0.88236513	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88236511	-0.00000000	0.00000000	NaN	NaN
0.88242300	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88242298	-0.00000000	0.00000000	NaN	NaN
0.88248087	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88248085	-0.00000000	0.00000000	NaN	NaN
0.88253874	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88253872	-0.00000000	0.00000000	NaN	NaN
0.88259661	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88259660	-0.00000000	0.00000000	NaN	NaN
0.88265448	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88265447	-0.00000000	0.00000000	NaN	NaN
0.88271236	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88271234	-0.00000000	0.00000000	NaN	NaN
0.88277023	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88277021	-0.00000000	0.00000000	NaN	NaN
0.88282810	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88282808	-0.00000000	0.00000000	NaN	NaN
0.88288597	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88288595	-0.00000000	0.00000000	NaN	NaN
0.88294384	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88294382	-0.00000000	0.00000000	NaN	NaN
0.88300171	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88300169	-0.00000000	0.00000000	NaN	NaN
0.88305958	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88305956	-0.00000000	0.00000000	NaN	NaN
0.88311745	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88311744	-0.00000000	0.00000000	NaN	NaN
0.88317532	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88317531	-0.00000000	0.00000000	NaN	NaN
0.88323320	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88323318	-0.00000000	0.00000000	NaN	NaN
0.88329107	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88329105	-0.00000000	0.00000000	NaN	NaN
0.88334894	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88334892	-0.00000000	0.00000000	NaN	NaN
0.88340681	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88340679	-0.00000000	0.00000000	NaN	NaN
0.88346470	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88346466	-0.00000000	0.00000000	NaN	NaN
0.88352255	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88352253	-0.00000000	0.00000000	NaN	NaN
0.88358044	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88358040	-0.00000000	0.00000000	NaN	NaN
0.88363829	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88363828	-0.00000000	0.00000000	NaN	NaN
0.88369616	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88369615	-0.00000000	0.00000000	NaN	NaN
0.88375405	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88375402	-0.00000000	0.00000000	NaN	NaN
0.88381192	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88381189	-0.00000000	0.00000000	NaN	NaN
0.88386979	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88386976	-0.00000000	0.00000000	NaN	NaN
0.88392766	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88392763	-0.00000000	0.00000000	NaN	NaN
0.88398553	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88398550	-0.00000000	0.00000000	NaN	NaN
0.88404340	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88404337	-0.00000000	0.00000000	NaN	NaN
0.88410124	-0.00000000	0.00000000	NaN	NaN
0.88410127	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88415914	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88415912	-0.00000000	0.00000000	NaN	NaN
0.88421701	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88421699	-0.00000000	0.00000000	NaN	NaN
0.88427489	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88427486	-0.00000000	0.00000000	NaN	NaN
0.88433276	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88433273	-0.00000000	0.00000000	NaN	NaN
0.88439064	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88439061	-0.00000000	0.00000000	NaN	NaN
0.88444850	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88444848	-0.00000000	0.00000000	NaN	NaN
0.88450637	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88450635	-0.00000000	0.00000000	NaN	NaN
0.88456425	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88456422	-0.00000000	0.00000000	NaN	NaN
0.88462211	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88462209	-0.00000000	0.00000000	NaN	NaN
0.88467998	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88467997	-0.00000000	0.00000000	NaN	NaN
0.88473785	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88473784	-0.00000000	0.00000000	NaN	NaN
0.88479574	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88479571	-0.00000000	0.00000000	NaN	NaN
0.88485361	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88485358	-0.00000000	0.00000000	NaN	NaN
0.88491148	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88491145	-0.00000000	0.00000000	NaN	NaN
0.88496935	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88496932	-0.00000000	0.00000000	NaN	NaN
0.88502722	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88502719	-0.00000000	0.00000000	NaN	NaN
0.88508510	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88508507	-0.00000000	0.00000000	NaN	NaN
0.88514296	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88514294	-0.00000000	0.00000000	NaN	NaN
0.88520083	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88520082	-0.00000000	0.00000000	NaN	NaN
0.88525870	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88525869	-0.00000000	0.00000000	NaN	NaN
0.88531658	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88531656	-0.00000000	0.00000000	NaN	NaN
0.88537445	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88537443	-0.00000000	0.00000000	NaN	NaN
0.88543232	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88543230	-0.00000000	0.00000000	NaN	NaN
0.88549021	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88549018	-0.00000000	0.00000000	NaN	NaN
0.88554807	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88554804	-0.00000000	0.00000000	NaN	NaN
0.88560594	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88560591	-0.00000000	0.00000000	NaN	NaN
0.88566381	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88566378	-0.00000000	0.00000000	NaN	NaN
0.88572168	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88572167	-0.00000000	0.00000000	NaN	NaN
0.88577955	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88577954	-0.00000000	0.00000000	NaN	NaN
0.88583743	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88583741	-0.00000000	0.00000000	NaN	NaN
0.88589531	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88589528	-0.00000000	0.00000000	NaN	NaN
0.88595317	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88595315	-0.00000000	0.00000000	NaN	NaN
0.88601104	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88601102	-0.00000000	0.00000000	NaN	NaN
0.88606891	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88606889	-0.00000000	0.00000000	NaN	NaN
0.88612680	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88612676	-0.00000000	0.00000000	NaN	NaN
0.88618465	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88618463	-0.00000000	0.00000000	NaN	NaN
0.88624253	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88624251	-0.00000000	0.00000000	NaN	NaN
0.88630041	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88630038	-0.00000000	0.00000000	NaN	NaN
0.88635828	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88635825	-0.00000000	0.00000000	NaN	NaN
0.88641616	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88641614	-0.00000000	0.00000000	NaN	NaN
0.88647403	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88647400	-0.00000000	0.00000000	NaN	NaN
0.88653187	-0.00000000	0.00000000	NaN	NaN
0.88653189	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88658977	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88658975	-0.00000000	0.00000000	NaN	NaN
0.88664763	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88664761	-0.00000000	0.00000000	NaN	NaN
0.88670551	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88670548	-0.00000000	0.00000000	NaN	NaN
0.88676337	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88676336	-0.00000000	0.00000000	NaN	NaN
0.88682124	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88682123	-0.00000000	0.00000000	NaN	NaN
0.88687913	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88687910	-0.00000000	0.00000000	NaN	NaN
0.88693700	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88693697	-0.00000000	0.00000000	NaN	NaN
0.88699488	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88699484	-0.00000000	0.00000000	NaN	NaN
0.88705275	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88705271	-0.00000000	0.00000000	NaN	NaN
0.88711061	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88711059	-0.00000000	0.00000000	NaN	NaN
0.88716848	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88716846	-0.00000000	0.00000000	NaN	NaN
0.88722635	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88722633	-0.00000000	0.00000000	NaN	NaN
0.88728422	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88728421	-0.00000000	0.00000000	NaN	NaN
0.88734209	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88734208	-0.00000000	0.00000000	NaN	NaN
0.88739997	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88739995	-0.00000000	0.00000000	NaN	NaN
0.88745784	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88745783	-0.00000000	0.00000000	NaN	NaN
0.88751571	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88751569	-0.00000000	0.00000000	NaN	NaN
0.88757360	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88757356	-0.00000000	0.00000000	NaN	NaN
0.88763146	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88763143	-0.00000000	0.00000000	NaN	NaN
0.88768933	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88768930	-0.00000000	0.00000000	NaN	NaN
0.88774720	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88774720	-0.00000000	0.00000000	NaN	NaN
0.88780507	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88780506	-0.00000000	0.00000000	NaN	NaN
0.88786294	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88786293	-0.00000000	0.00000000	NaN	NaN
0.88792082	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88792080	-0.00000000	0.00000000	NaN	NaN
0.88797870	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88797867	-0.00000000	0.00000000	NaN	NaN
0.88803656	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88803654	-0.00000000	0.00000000	NaN	NaN
0.88809443	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88809441	-0.00000000	0.00000000	NaN	NaN
0.88815230	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88815228	-0.00000000	0.00000000	NaN	NaN
0.88821017	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88821015	-0.00000000	0.00000000	NaN	NaN
0.88826804	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88826804	-0.00000000	0.00000000	NaN	NaN
0.88832591	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88832590	-0.00000000	0.00000000	NaN	NaN
0.88838378	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88838377	-0.00000000	0.00000000	NaN	NaN
0.88844166	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88844164	-0.00000000	0.00000000	NaN	NaN
0.88849954	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88849951	-0.00000000	0.00000000	NaN	NaN
0.88855742	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88855738	-0.00000000	0.00000000	NaN	NaN
0.88861527	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88861525	-0.00000000	0.00000000	NaN	NaN
0.88867314	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88867312	-0.00000000	0.00000000	NaN	NaN
0.88873101	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88873099	-0.00000000	0.00000000	NaN	NaN
0.88878888	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88878888	-0.00000000	0.00000000	NaN	NaN
0.88884677	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88884674	-0.00000000	0.00000000	NaN	NaN
0.88890464	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88890461	-0.00000000	0.00000000	NaN	NaN
0.88896251	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88896248	-0.00000000	0.00000000	NaN	NaN
0.88902038	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88902035	-0.00000000	0.00000000	NaN	NaN
0.88907825	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88907822	-0.00000000	0.00000000	NaN	NaN
0.88913612	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88913609	-0.00000000	0.00000000	NaN	NaN
0.88919399	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88919396	-0.00000000	0.00000000	NaN	NaN
0.88925186	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88925183	-0.00000000	0.00000000	NaN	NaN
0.88930973	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88930972	-0.00000000	0.00000000	NaN	NaN
0.88936760	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88936759	-0.00000000	0.00000000	NaN	NaN
0.88942547	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88942546	-0.00000000	0.00000000	NaN	NaN
0.88948335	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88948333	-0.00000000	0.00000000	NaN	NaN
0.88954122	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88954120	-0.00000000	0.00000000	NaN	NaN
0.88959909	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88959907	-0.00000000	0.00000000	NaN	NaN
0.88965694	-0.00000000	0.00000000	NaN	NaN
0.88965696	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88971483	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88971481	-0.00000000	0.00000000	NaN	NaN
0.88977271	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88977268	-0.00000000	0.00000000	NaN	NaN
0.88983057	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88983056	-0.00000000	0.00000000	NaN	NaN
0.88988845	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88988843	-0.00000000	0.00000000	NaN	NaN
0.88994632	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.88994630	-0.00000000	0.00000000	NaN	NaN
0.89000419	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89000417	-0.00000000	0.00000000	NaN	NaN
0.89006206	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89006204	-0.00000000	0.00000000	NaN	NaN
0.89011993	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89011991	-0.00000000	0.00000000	NaN	NaN
0.89017780	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89017778	-0.00000000	0.00000000	NaN	NaN
0.89023568	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89023565	-0.00000000	0.00000000	NaN	NaN
0.89029355	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89029352	-0.00000000	0.00000000	NaN	NaN
0.89035143	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89035140	-0.00000000	0.00000000	NaN	NaN
0.89040929	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89040927	-0.00000000	0.00000000	NaN	NaN
0.89046716	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89046714	-0.00000000	0.00000000	NaN	NaN
0.89052504	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89052501	-0.00000000	0.00000000	NaN	NaN
0.89058291	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89058288	-0.00000000	0.00000000	NaN	NaN
0.89064078	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89064076	-0.00000000	0.00000000	NaN	NaN
0.89069865	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89069863	-0.00000000	0.00000000	NaN	NaN
0.89075652	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89075650	-0.00000000	0.00000000	NaN	NaN
0.89081439	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89081437	-0.00000000	0.00000000	NaN	NaN
0.89087226	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89087225	-0.00000000	0.00000000	NaN	NaN
0.89093013	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89093012	-0.00000000	0.00000000	NaN	NaN
0.89098800	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89098799	-0.00000000	0.00000000	NaN	NaN
0.89104588	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89104586	-0.00000000	0.00000000	NaN	NaN
0.89110375	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89110373	-0.00000000	0.00000000	NaN	NaN
0.89116162	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89116160	-0.00000000	0.00000000	NaN	NaN
0.89121949	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89121947	-0.00000000	0.00000000	NaN	NaN
0.89127736	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89127734	-0.00000000	0.00000000	NaN	NaN
0.89133523	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89133521	-0.00000000	0.00000000	NaN	NaN
0.89139311	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89139309	-0.00000000	0.00000000	NaN	NaN
0.89145097	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89145096	-0.00000000	0.00000000	NaN	NaN
0.89150884	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89150883	-0.00000000	0.00000000	NaN	NaN
0.89156672	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89156670	-0.00000000	0.00000000	NaN	NaN
0.89162459	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89162457	-0.00000000	0.00000000	NaN	NaN
0.89168246	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89168244	-0.00000000	0.00000000	NaN	NaN
0.89174033	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89174031	-0.00000000	0.00000000	NaN	NaN
0.89179820	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89179818	-0.00000000	0.00000000	NaN	NaN
0.89185608	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89185605	-0.00000000	0.00000000	NaN	NaN
0.89191394	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89191393	-0.00000000	0.00000000	NaN	NaN
0.89197181	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89197180	-0.00000000	0.00000000	NaN	NaN
0.89202968	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89202967	-0.00000000	0.00000000	NaN	NaN
0.89208756	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89208754	-0.00000000	0.00000000	NaN	NaN
0.89214541	-0.00000000	0.00000000	NaN	NaN
0.89214543	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89220330	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89220328	-0.00000000	0.00000000	NaN	NaN
0.89226117	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89226115	-0.00000000	0.00000000	NaN	NaN
0.89231904	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89231902	-0.00000000	0.00000000	NaN	NaN
0.89237692	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89237689	-0.00000000	0.00000000	NaN	NaN
0.89243478	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89243477	-0.00000000	0.00000000	NaN	NaN
0.89249265	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89249264	-0.00000000	0.00000000	NaN	NaN
0.89255052	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89255051	-0.00000000	0.00000000	NaN	NaN
0.89260840	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89260838	-0.00000000	0.00000000	NaN	NaN
0.89266629	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89266625	-0.00000000	0.00000000	NaN	NaN
0.89272416	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89272412	-0.00000000	0.00000000	NaN	NaN
0.89278201	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89278199	-0.00000000	0.00000000	NaN	NaN
0.89283988	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89283987	-0.00000000	0.00000000	NaN	NaN
0.89289775	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89289773	-0.00000000	0.00000000	NaN	NaN
0.89295562	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89295561	-0.00000000	0.00000000	NaN	NaN
0.89301349	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89301348	-0.00000000	0.00000000	NaN	NaN
0.89307136	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89307135	-0.00000000	0.00000000	NaN	NaN
0.89312925	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89312922	-0.00000000	0.00000000	NaN	NaN
0.89318712	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89318709	-0.00000000	0.00000000	NaN	NaN
0.89324499	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89324496	-0.00000000	0.00000000	NaN	NaN
0.89330286	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89330283	-0.00000000	0.00000000	NaN	NaN
0.89336073	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89336070	-0.00000000	0.00000000	NaN	NaN
0.89341860	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89341857	-0.00000000	0.00000000	NaN	NaN
0.89347646	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89347645	-0.00000000	0.00000000	NaN	NaN
0.89353433	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89353432	-0.00000000	0.00000000	NaN	NaN
0.89359220	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89359219	-0.00000000	0.00000000	NaN	NaN
0.89365010	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89365006	-0.00000000	0.00000000	NaN	NaN
0.89370796	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89370793	-0.00000000	0.00000000	NaN	NaN
0.89376583	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89376580	-0.00000000	0.00000000	NaN	NaN
0.89382370	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89382367	-0.00000000	0.00000000	NaN	NaN
0.89388157	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89388154	-0.00000000	0.00000000	NaN	NaN
0.89393944	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89393941	-0.00000000	0.00000000	NaN	NaN
0.89399731	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89399729	-0.00000000	0.00000000	NaN	NaN
0.89405518	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89405516	-0.00000000	0.00000000	NaN	NaN
0.89411305	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89411303	-0.00000000	0.00000000	NaN	NaN
0.89417093	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89417090	-0.00000000	0.00000000	NaN	NaN
0.89422880	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89422877	-0.00000000	0.00000000	NaN	NaN
0.89428664	-0.00000000	0.00000000	NaN	NaN
0.89428667	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89434454	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89434451	-0.00000000	0.00000000	NaN	NaN
0.89440241	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89440238	-0.00000000	0.00000000	NaN	NaN
0.89446028	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89446025	-0.00000000	0.00000000	NaN	NaN
0.89451815	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89451814	-0.00000000	0.00000000	NaN	NaN
0.89457602	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.89457600	-0.00000000	0.00000000	NaN	NaN
